mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,param_clf__max_depth,param_clf__splitter,param_clf__n_neighbors,param_clf__weights,param_clf__max_features,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
5.9683774471282955,0.4663166418361227,0.29683670997619627,0.002129693500851918,"LogisticRegression(max_iter=1000, solver='saga')",0.1,balanced,0.5,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.6786218755757538,0.6789289442977339,0.6817344306596241,0.6822871883061049,0.6790320599434959,0.6801208997565424,0.0015588259366595635,55,0.16799533346295936,0.16773816481589712,0.17272904104259873,0.17123824451410657,0.17100945763366146,0.17014204829384466,0.0019510826194149805,47,0.4752475247524752,0.47385800770500824,0.4887176664832141,0.4810126582278481,0.4876169510181618,0.4812905616373415,0.006115937737473215,18,0.24824019537422784,0.24776978417266188,0.25524576027594137,0.2525646582863748,0.25321520434409833,0.25140712049066083,0.002919035681660459,11,0.6350600839551636,0.6324787075929508,0.6405875225740838,0.6307759739648262,0.6346292961147179,0.6347063168403484,0.003320527136599938,25
2.8598084926605223,0.19639472684783085,0.2959743022918701,0.003639702012304652,"LogisticRegression(max_iter=1000, solver='saga')",0.1,balanced,1.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1}",0.676902290732666,0.675858257077934,0.6792163124923228,0.6827171109200344,0.676452524259919,0.6782292990965753,0.0025161228379547537,56,0.16772823779193205,0.16637748216695586,0.17199537750385208,0.1712153936775967,0.16976076555023922,0.16941545133811517,0.0021019514545557528,51,0.47799779977997797,0.47495872317006055,0.4914694551458448,0.4799119427627958,0.4881673087506879,0.4825010459218734,0.0062675068716224885,17,0.24832118874124876,0.24643061107938322,0.2548152375517192,0.2523878437047757,0.2519170690144845,0.25077439001832225,0.003004130784468816,19,0.6352036344318843,0.6326034568674532,0.6405896151890363,0.6308513461506633,0.63454140628671,0.6347578917851494,0.0032911164958568844,24
5.241796493530273,1.8249188343693992,0.2947281837463379,0.003085536608763258,"LogisticRegression(max_iter=1000, solver='saga')",1.0,,0.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0}",0.8877970889885156,0.8884726401768716,0.8884043729271588,0.8881587028620562,0.8891413831224665,0.8883948376154137,0.00044193605816722535,13,0.4307692307692308,0.5064935064935064,0.5,0.46,0.62,0.5034525474525474,0.06446001026265008,12,0.015401540154015401,0.02146395156851954,0.014309301045679693,0.012658227848101266,0.0170610897083104,0.016178822064925262,0.0030068205704461416,45,0.02973977695167286,0.04118268215417107,0.027822364901016586,0.024638457418318157,0.03320835565077665,0.03131832741519107,0.0056605996111588315,44,0.6349972639849536,0.6317662785248405,0.6397112115270362,0.6296638822839409,0.6343485052356276,0.6340974283112798,0.0033905131044847368,37
15.353086614608765,0.351721105560142,0.2977441787719727,0.002497080024819921,"LogisticRegression(max_iter=1000, solver='saga')",1.0,,0.5,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.8877970889885156,0.8884112264324756,0.8884043729271588,0.8881587028620562,0.8892028006387421,0.8883948383697897,0.0004617849727437388,9,0.4307692307692308,0.5,0.5,0.46,0.6326530612244898,0.5046844583987442,0.06910862942941995,8,0.015401540154015401,0.020913593835993397,0.014309301045679693,0.012658227848101266,0.0170610897083104,0.01606875051842003,0.0028153060523460334,48,0.02973977695167286,0.040147913365029056,0.027822364901016586,0.024638457418318157,0.03322615219721329,0.031114932966649987,0.005305257309075545,47,0.6348687720483075,0.6316811340062869,0.6396076841582009,0.6296815743921762,0.634234628934663,0.6340147587079269,0.0033550197423218827,42
15.154208183288574,1.4520121214615822,0.29580259323120117,0.003339708249157148,"LogisticRegression(max_iter=1000, solver='saga')",1.0,,1.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 1}",0.8877970889885156,0.8884112264324756,0.8884043729271588,0.8881587028620562,0.8892028006387421,0.8883948383697897,0.0004617849727437388,9,0.4307692307692308,0.5,0.5,0.46,0.6326530612244898,0.5046844583987442,0.06910862942941995,8,0.015401540154015401,0.020913593835993397,0.014309301045679693,0.012658227848101266,0.0170610897083104,0.01606875051842003,0.0028153060523460334,48,0.02973977695167286,0.040147913365029056,0.027822364901016586,0.024638457418318157,0.03322615219721329,0.031114932966649987,0.005305257309075545,47,0.6349045931209092,0.6317184941122831,0.6396065427318631,0.6296964129345671,0.6342130559768793,0.6340278197753003,0.0033472156791532473,41
1.277475690841675,0.0407909815021092,0.29480805397033694,0.0031897327412831185,"LogisticRegression(max_iter=1000, solver='saga')",1.0,balanced,0.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0}",0.6737701897684701,0.6714978812258183,0.6762068541948164,0.6820415182410023,0.6725832207345535,0.6752199328329322,0.0037527513923213862,60,0.16711128048780488,0.1661625708884688,0.17164037255274664,0.1709753231492362,0.16973684210526316,0.16912527783670392,0.002142717794118488,52,0.4823982398239824,0.4837644468904788,0.49697303247110625,0.48046230049532196,0.49697303247110625,0.4881142104303991,0.007308925288700239,10,0.24823096518539484,0.24736175601519628,0.2551568239615711,0.2522028022533584,0.2530474989491383,0.25119996927293176,0.002953730021575078,14,0.6349273330374863,0.6323644206699237,0.6406041493510706,0.630682415052674,0.6347445421272877,0.6346645720476884,0.003361615319688392,27
15.289367532730102,1.0765046664045859,0.2901777744293213,0.005330679083316589,"LogisticRegression(max_iter=1000, solver='saga')",1.0,balanced,0.5,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.6793588405085058,0.6788061168089419,0.6822871883061049,0.682102935757278,0.6798919051713549,0.680489397310437,0.0014355589551746106,54,0.16864654333008763,0.16702439024390245,0.17277691107644305,0.17100881488736533,0.17109087386165472,0.17010950667989064,0.0020270711975011323,48,0.47634763476347636,0.47110621904237754,0.4876169510181618,0.48046230049532196,0.48596587782058337,0.4802997966279842,0.006096114896941507,20,0.2491011074356393,0.24661480841256123,0.2551475881929446,0.25223923721467784,0.2530811120664947,0.2512367706644635,0.0030207489342075856,13,0.6349085859156258,0.6323506484108906,0.6405859626247555,0.6306865622350345,0.6347223223612458,0.6346508163095105,0.003355699712354469,32
15.59841275215149,1.4646209176620155,0.28867473602294924,0.003554703173868517,"LogisticRegression(max_iter=1000, solver='saga')",1.0,balanced,1.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1}",0.6793588405085058,0.6792360130197138,0.6823486058223805,0.6822257707898293,0.6798304876550793,0.6805999435591017,0.0013923964652281424,53,0.16864654333008763,0.1673828125,0.17281061049346597,0.1710758377425044,0.1710577295621852,0.17019470672564865,0.001932237658432362,46,0.47634763476347636,0.4716565767749037,0.4876169510181618,0.48046230049532196,0.48596587782058337,0.4804098681744894,0.005931878051054764,19,0.2491011074356393,0.2470808706933833,0.25518433179723504,0.2523121387283237,0.2530448488322109,0.2513446594973584,0.0028907841159686353,12,0.634924252881562,0.6323588280674987,0.6405842885327935,0.6306934488406057,0.6347146367572383,0.6346550910159396,0.0033525754056499602,31
5.643282508850097,2.023108536095903,0.2888167858123779,0.003207271369256532,"LogisticRegression(max_iter=1000, solver='saga')",10.0,,0.0,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 10, 'clf__class_weight': None, 'clf__l1_ratio': 0}",0.8877970889885156,0.8884726401768716,0.8884043729271588,0.8881587028620562,0.8891413831224665,0.8883948376154137,0.00044193605816722535,13,0.4307692307692308,0.5064935064935064,0.5,0.46,0.62,0.5034525474525474,0.06446001026265008,12,0.015401540154015401,0.02146395156851954,0.014309301045679693,0.012658227848101266,0.0170610897083104,0.016178822064925262,0.0030068205704461416,45,0.02973977695167286,0.04118268215417107,0.027822364901016586,0.024638457418318157,0.03320835565077665,0.03131832741519107,0.0056605996111588315,44,0.6349877953574825,0.6317571857902854,0.6397127714763646,0.6296596970540357,0.6343489237586181,0.6340932746873573,0.0033928804813695922,38
7.196532487869263,2.740045924591218,0.2906525135040283,0.0038475375732560965,"LogisticRegression(max_iter=1000, solver='saga')",10.0,,0.5,,,,,,,,"{'clf': LogisticRegression(max_iter=1000, solver='saga'), 'clf__C': 10, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.8877970889885156,0.8884112264324756,0.8884043729271588,0.8881587028620562,0.8891413831224665,0.8883825548665346,0.00044045395280257614,17,0.4307692307692308,0.5,0.5,0.46,0.62,0.5021538461538462,0.06445107313615783,15,0.015401540154015401,0.020913593835993397,0.014309301045679693,0.012658227848101266,0.0170610897083104,0.01606875051842003,0.0028153060523460334,48,0.02973977695167286,0.040147913365029056,0.027822364901016586,0.024638457418318157,0.03320835565077665,0.031111373657362662,0.005303845475294322,51,0.6349685919162258,0.6317402558033522,0.6396934052761672,0.6296627789051478,0.6343319545537298,0.6340793972909246,0.003386728178507763,39
